SimTime,power_in,p_$flow,gp_ack_bus[0]
24157.2179231,4.9902725077733745,-1.3263810511090455,1
24157.4245659,4.990242624961323,-1.3253441890754478,1
24157.8378514,4.9901829239286473,-1.323257456570947,1
24158.6644225,4.9900637825043495,-1.3190419371192812,1
24158.9464349,4.9900232133349114,-1.3175926828606945,1
24159.5104599,4.9899421980354308,-1.3146819609498728,1
24160.6385099,4.9897806623494931,-1.308823862444193,1
24162.0812266,4.9895750337494356,-1.3012845759480498,1
24163.7571129,4.9893375412781902,-1.2924910665005873,1
24165.6816932,4.9890666271685724,-1.2823712685285975,1
24168.0531408,4.988735491088784,-1.2698912264001092,1
24171.134025,4.9883097162072012,-1.2536766018683754,1
24175.3956315,4.9877290038939437,-1.2312580526315118,1
24181.7546247,4.9868802545046673,-1.1978357368599786,1
24192.5746809,4.9854849078747883,-1.1410518502687295,1
24200,4.9845628911400741,-1.1021460784015376,1
24214.8506381,4.982558276427655,-1.0244859147639349,1
24244.5519143,4.9784004067537575,-0.86976431526566811,1
24300,4.9718647241172453,-0.58307218054388421,1
24416.2022653,4.9614655635231042,0.0085244353494512998,1
24500,4.9568982879991328,0.42730633638691079,1
24538.2700513,4.9566113118643598,0.6163288177695796,1
24600,4.958686263930109,0.91813852082523939,1
24644.270051,4.9616921865840995,1.1321870446248412,1
24644.2700909,4.9616921900635624,1.1321872459297249,1
24644.2701513,4.9616921953293769,1.1321875643285735,1
24644.2701566,4.9616921957907625,1.1321875922267248,1
24644.2701672,4.9616921967135337,1.1321876480231914,1
24644.2701884,4.9616921985590778,1.1321877596167851,1
24644.2702308,4.9616922022501653,1.1321879828066117,1
24644.2703156,4.9616922096323428,1.1321884291968216,1
24644.2704851,4.9616922243967112,1.1321893220194381,1
24644.2708241,4.9616922539254915,1.1321911078332363,1
24644.2715021,4.9616923129832315,1.1321946801333216,1
24644.2728581,4.9616924310994408,1.1322018274093268,1
24644.2755701,4.9616926673347628,1.1322161325526199,1
24644.2809941,4.9616931398170463,1.1322447843221803,1
24644.2918422,4.9616940848282853,1.1323022469589379,1
24644.3135384,4.9616959750382428,1.1324177573067182,1
24644.3569307,4.9616997562136396,1.1326507556812089,1
24644.4437154,4.9617073216193539,1.1331223775784296,1
24644.4766101,4.9617101902645038,1.1333026156348047,1
24644.5423994,4.9617159293360391,1.133664327210832,1
24644.6739781,4.9617274146257415,1.1343898124725693,1
24644.8565337,4.9617433653986547,1.1353954289334525,1
24645.0753952,4.9617625125152571,1.1365965969176561,1
24645.138356,4.9617680255100653,1.1369416369789453,1
24645.146226,4.9617687147870431,1.136984787703321,1
24645.1619662,4.9617700934428202,1.1370711240088065,1
24645.1934466,4.9617728511619941,1.1372439727633175,1
24645.2564074,4.9617783682346008,1.1375906947041445,1
24645.382329,4.9617894089638588,1.138290581853171,1
24645.6154878,4.9618098757930342,1.1396167983117582,1
24645.8406229,4.961829668033567,1.1409347896434996,1
24645.8586162,4.9618312511557594,1.1410415671389644,1
24645.8888536,4.9618339119976502,1.1412213857634153,1
24645.92,4.9618339119976502,1.1412213857634153,0
24645.9201391,4.9618366656374944,1.1414079137289035,0
24645.9827101,4.9618421746706067,1.1417822792036314,0
24646.107852,4.9618531997857458,1.1425353314511224,0
24646.3581359,4.9618752784022018,1.1440523403946301,0
24646.4832778,4.9618863319573485,1.1448139970655207,0
24646.7335616,4.9619084676268397,1.1463362319453867,0
24647.2341293,4.9619528524828178,1.1493530283749667,0
24647.8369891,4.9620065051878521,1.1529002667055588,0
24648.270051,4.962045176569001,1.1553702848573968,0
24648.3215555,4.9620497829356403,1.1556729525550138,0
24648.3654071,4.9620537061164454,1.1559450808994802,0
24648.3759371,4.9620546483513719,1.1560113365591624,0
24648.3969969,4.9620565330314301,1.1561448541426509,0
24648.4391165,4.9620603032426178,1.1564157552227636,0
24648.5233558,4.9620678471456241,1.1569718171887586,0
24648.6918344,4.9620829494020313,1.1581323455993771,0
24648.7712442,4.9620900744736778,1.158698835213072,0
24648.9300639,4.9621043383243055,1.1598596223185491,0
24649.2401894,4.9621322453782444,1.162195259710352,0
24649.659508,4.9621700929406671,1.1653298112547417,0
24649.9288157,4.9621944680149292,1.1672081360137774,0
24650.0108478,4.9622019026492872,1.1677431314874718,0
24650.0518639,4.9622056215954249,1.1680030254784317,0
24650.1338961,4.9622130626191812,1.1685071949852821,0
24650.2979604,4.9622279565286158,1.169450209891455,0
24650.6063207,4.9622559877378842,1.1709723032735173,0
24650.8115601,4.9622746689067725,1.171798765954156,0
24651.2015901,4.9623102085957651,1.1729558293541413,0
24651.6361101,4.9623498416606129,1.1736174954301017,0
24651.7253384,4.9623579834662959,1.1736728384434698,0
24651.9037951,4.9623742678337042,1.1737035121188393,0
24652.2607084,4.9624068326159536,1.1734539234688015,0
24652.948778,4.9624695500989722,1.1719061999811404,0
24653.094849,4.9624828494913444,1.1714093760790467,0
24653.3869909,4.962509424518994,1.1702818906709498,0
24653.7447599,4.9625419213838455,1.1687287128576664,0
24653.8550747,4.9625519301305312,1.1682242646230945,0
24654.0757042,4.9625719307237155,1.1671982956202132,0
24654.3639692,4.9625980281503708,1.1658340794365967,0
24654.7407743,4.9626320814793248,1.1640239387689806,0
24655.1993734,4.9626734340423777,1.1617902820160051,0
24655.3675272,4.9626885709711086,1.1609640989481937,0
24655.7038348,4.9627188029493476,1.1593021393084635,0
24656.3764501,4.962779097984181,1.1559460325246504,0
24657.4791888,4.9628774577349875,1.1503745299177282,0
24657.7830219,4.9629044501438768,1.1488273637786781,0
24658.3906879,4.9629582934911216,1.1457225909160125,0
24659.60602,4.9630654118109492,1.139482430358683,0
24660.0146881,4.9631012607809275,1.1373768577644949,0
24660.8320244,4.963172700073061,1.1331590339093245,0
24662.4666969,4.9633145421066063,1.1247060232543233,0
24664.8068121,4.9635151866792837,1.1125851144185255,0
24667.6532164,4.9637554133172852,1.0978333503309454,0
24671.2277366,4.9640511386477222,1.079312292562292,0
24676.202104,4.9644516537115138,1.0535560524515248,0
24684.2230816,4.9650704817991631,1.0120744801787414,0
24699.6406237,4.9661665856330837,0.93251400946884133,0
24700,4.9661906713988158,0.93066221361213475,0
24700.7187524,4.9662422793150336,0.92695899407891547,0
24702.1562574,4.9663519686188602,0.91955403622078447,0
24705.0312674,4.9665681531669037,0.90475003804084253,0
24710.7812873,4.9669877546869756,0.87516573930077746,0
24722.2813272,4.967775956867885,0.81609216035439791,0
24745.2814069,4.9691489156927364,0.69832690469931158,0
24749.27009,4.9693594554987541,0.67795595028071098,0
24749.2701116,4.9693594566191193,0.67795583486805222,0
24749.2701443,4.9693594583147194,0.67795565275254432,0
24749.2701558,4.9693594589089427,0.67795558892963503,0
24749.2701697,4.9693594596287767,0.67795551161506407,0
24749.2701975,4.9693594610684437,0.67795535698478504,0
24749.2702532,4.9693594639477778,0.6779550477196794,0
24749.2703644,4.9693594697064398,0.67795442917128512,0
24749.2705869,4.9693594812237434,0.67795319200182758,0
24749.2710319,4.9693595042582688,0.67795071737274026,0
24749.2719219,4.9693595503269901,0.67794576695789643,0
24749.2737018,4.9693596424631092,0.67793586153352103,0
24749.2772616,4.9693598267300523,0.6779160325593625,0
24749.2843814,4.9693601952427295,0.67787630409628441,0
24749.2986208,4.9693609321830126,0.67779658040472734,0
24749.3270997,4.9693624057215526,0.67763617974736889,0
24749.3704985,4.9693646503568187,0.67738972264614961,0
24749.3857724,4.9693654400851424,0.6773024875533592,0
24749.4140697,4.9693669028233334,0.67714035122308958,0
24749.4560628,4.9693690726809221,0.67689873705882941,0
24749.540049,4.9693734093417428,0.67641321444416991,0
24749.5778395,4.969375359334979,0.67619408390062086,0
24749.6534205,4.9693792568351212,0.67575547806742131,0
24749.8045824,4.969387041893067,0.67487900532289979,0
24750.0209303,4.9693981611100639,0.67362852727014277,0
24750.083983,4.9694013966180899,0.67326477717489697,0
24750.1155093,4.9694030135116058,0.67308279319141973,0
24750.178562,4.9694062455742714,0.67271797356133423,0
24750.3046674,4.9694127027443207,0.67198001537171559,0
24750.3469688,4.9694148666751783,0.67172889501346689,0
24750.4315716,4.969419191312932,0.67121808397386085,0
24750.4790314,4.9694216154073203,0.67092595879973205,0
24750.5739509,4.9694264593730884,0.67032851083297629,0
24750.7217036,4.9694339879964398,0.66936437497324763,0
24750.8070832,4.9694383318724125,0.66878938214964045,0
24750.9778422,4.9694470046087256,0.66760610225982553,0
24751.2838876,4.9694624965237342,0.66539734862411437,0
24751.6846302,4.9694826773773624,0.66238654169637989,0
24752.1317191,4.9695050476778801,0.65893526654880685,0
24752.6377602,4.9695301801293272,0.65497567361797648,0
24753.2182423,4.9695587623993749,0.65041695516275755,0
24753.900145,4.9695920010542478,0.64508059076042401,0
24754.710425,4.9696310263552546,0.63879422626015225,0
24755.27009,4.9696576850035932,0.63449249665635354,0
24755.2703127,4.969657695565612,0.63449074293626206,0
24755.2706513,4.9696577116211413,0.63448800329390498,0
24755.2707632,4.9696577169275846,0.63448709773103851,0
24755.2709068,4.9696577237355806,0.63448593585383195,0
24755.2711939,4.9696577373515209,0.63448361187373625,0
24755.2717682,4.9696577645832027,0.63447896301149442,0
24755.2729168,4.9696578190457643,0.63446966168245089,0
24755.275214,4.9696579279676785,0.63445104463514146,0
24755.2798085,4.9696581457986637,0.63441375321511762,0
24755.2889973,4.9696585814091208,0.63433894291419302,0
24755.307375,4.9696594524229472,0.63418842701635247,0
24755.3441303,4.9696611936142308,0.63388392762468004,0
24755.417641,4.9696646725907874,0.63326192441277651,0
24755.5646624,4.9696716164881956,0.63197220140447641,0
24755.8587053,4.969685445318583,0.62925199295645018,0
24756.1396104,4.9696985798575728,0.62653145577747482,0
24756.3579171,4.9697087342475541,0.6243814325554623,0
24756.6636594,4.9697228777496125,0.6214363031358745,0
24756.9094159,4.9697341827654444,0.61920909675188984,0
24756.9719916,4.9697370526442377,0.61866937624754892,0
24757.097143,4.9697427824972102,0.61762655287420076,0
24757.3251114,4.9697531875751793,0.61585493119105861,0
24757.486,4.9697531875751793,0.61585493119105861,1
24757.486624,4.9697605358008783,0.61470051002524617,1
24757.5673803,4.96976420304693,0.61415466451054801,1
24757.7288929,4.9697715248153553,0.61312529980476593,1
24757.749082,4.9697724388730418,0.61300245912535711,1
24757.7894601,4.9697742662520437,0.61276065053504825,1
24757.8096492,4.9697751795772689,0.61264168278072473,1
24757.8500274,4.9697770055148363,0.61240763564435596,1
24757.9307837,4.9697806546185603,0.61195549561386742,1
24758.0922963,4.9697879423978604,0.61111667763943611,1
24758.3619721,4.9698000831713625,0.60991293690804027,1
24758.7552233,4.9698177377512094,0.60859781128520396,1
24759.2739698,4.9698409674626127,0.60764566304867029,1
24759.9871738,4.9698728736232018,0.6077178218430368,1
24760.8312753,4.9699107190195466,0.60962281844970234,1
24760.9946396,4.9699180636738394,0.61019169540130225,1
24761.0763218,4.9699217395605482,0.61049473791889464,1
24761.2396861,4.9699290990019511,0.61113081042057926,1
24761.5664147,4.9699438504321263,0.61248776938321481,1
24761.729779,4.9699512430138446,0.61319643473045116,1
24762.0565077,4.9699660633864529,0.61464374082664519,1
24762.4121665,4.9699822503109132,0.61624991221949565,1
24762.8701741,4.9700031802227436,0.6183494624049195,1
24763.4532231,4.9700299644361632,0.62106043766653285,1
24763.6912484,4.9700409444267297,0.62217747656122546,1
24764.1672988,4.9700629844824258,0.62442562358148357,1
24765.1193998,4.9701073876578654,0.62896596020949247,1
24766.0923388,4.9701532112705715,0.63365032790704756,1
24766.4517117,4.9701702524432214,0.63538892682250603,1
24767.1704577,4.9702045224975038,0.63887521901230404,1
24768.3322989,4.9702604503043801,0.64452935259702315,1
24770.2788699,4.9703556275073755,0.65403172778290586,1
24772.5109087,4.9704670406323794,0.66494807869869488,1
24775.2912922,4.9706092323467193,0.67855269038503652,1
24778.8021772,4.9707941838193417,0.69572665125980759,1
24783.9172747,4.9710744268832778,0.72072745755873358,1
24792.0415364,4.9715457878972673,0.76038092824621895,1
24800,4.9720387267780355,0.79915887427442112,1
24815.9169271,4.9731444640245783,0.87651718761522557,1
24847.7507813,4.9757788486539924,1.0304379689327585,1
24855.270111,4.9764725525534432,1.066639413023367,1
24855.2701139,4.9764725528336005,1.0666394280274596,1
24855.2701184,4.9764725532576088,1.0666394517602067,1
24855.2701188,4.9764725532947569,1.0666394538394637,1
24855.2701196,4.976472553369053,1.0666394579979781,1
24855.2701212,4.9764725535176444,1.0666394663150105,1
24855.2701244,4.976472553814828,1.0666394829490897,1
24855.2701307,4.9764725544091961,1.0666395162173072,1
24855.2701433,4.9764725555979323,1.0666395827539767,1
24855.2701686,4.9764725579754048,1.0666397158282552,1
24855.2702191,4.9764725627303514,1.0666399819805703,1
24855.2703202,4.9764725722402483,1.0666405143002264,1
24855.2705224,4.976472591260058,1.0666415789995958,1
24855.2709268,4.9764726292997414,1.0666437086381846,1
24855.2717356,4.9764727053793667,1.0666479688717554,1
24855.2733532,4.9764728575396493,1.0666564931405274,1
24855.2765884,4.9764731618643534,1.0666735566948933,1
24855.2830587,4.9764737705303332,1.0667077423822102,1
24855.2959993,4.9764749879287642,1.0667763366075222,1
24855.3218806,4.9764774229928461,1.0669143314048199,1
24855.3736432,4.9764822941988047,1.0671929588575395,1
24855.4771684,4.9764920409717854,1.0677572143108791,1
24855.5110767,4.976495234671841,1.0679434772042118,1
24855.5788934,4.9765016239689261,1.0683168987882632,1
24855.7145267,4.9765144101641159,1.0690647816358378,1
24855.9093013,4.9765327893438691,1.070136367666767,1
24856.1419112,4.9765547660001079,1.0714126550339644,1
24856.2067112,4.9765608935038061,1.0717685864071249,1
24856.3363113,4.9765731554630106,1.0724859297246572,1
24856.3995277,4.9765791399875905,1.0728395469333876,1
24856.5259604,4.9765911158029619,1.0735567105267207,1
24856.6934175,4.9766069916086888,1.0745270698627807,1
24856.7420119,4.9766116016605428,1.0748128189427881,1
24856.8219582,4.9766191890436637,1.0752863893944467,1
24856.914,4.9766191890436637,1.0752863893944467,0
24856.9146055,4.9766279865755116,1.0758399423216727,0
24857.0999,4.9766455971262635,1.0769586728614846,0
24857.1925473,4.9766544101934596,1.0775226512679712,0
24857.3778418,4.976672052043762,1.0786556591888288,0
24857.7484309,4.976707398793045,1.0809266119203085,0
24858.2860536,4.976758825997261,1.084193512779255,0
24858.8887301,4.976816682178316,1.0877705622139215,0
24858.9313871,4.9768207853520696,1.0880195313714864,0
24859.016701,4.9768289948762154,1.0885155679486689,0
24859.187329,4.9768454265479019,1.0894997950296599,0
24859.270111,4.9768534045813979,1.0899734309411344,0
24859.3115019,4.9768573950879134,1.0902199492036344,0
24859.3167508,4.9768579012016687,1.090252568938386,0
24859.3272484,4.9768589134806662,1.090318080919878,0
24859.3428471,4.9768604177730058,1.0904160870135347,0
24859.3740445,4.9768634268197172,1.090614394789206,0
24859.4364393,4.976869446795436,1.0910196664461382,0
24859.5612289,4.9768814945219013,1.091860954515721,0
24859.810808,4.9769056226625121,1.0936400064355005,0
24860.1293299,4.976936482345562,1.0960365815707744,0
24860.4970155,4.9769722009955171,1.0988520726139808,0
24860.8266496,4.9770043092576435,1.1012621703702179,0
24860.927308,4.9770141295545534,1.1019519381685952,0
24861.1286247,4.977033790054266,1.1032404866284276,0
24861.1390573,4.9770348096035963,1.1033038881101402,0
24861.1599225,4.9770368488995294,1.1034296565145756,0
24861.201653,4.9770409282696422,1.1036770302381103,0
24861.2851139,4.9770490900339697,1.1041546411464447,0
24861.4444561,4.9770646828806591,1.1050003408984672,0
24861.7614912,4.9770957430127769,1.1064166496031291,0
24862.0962112,4.977128577954355,1.1075238464263077,0
24862.5425826,4.977172409482546,1.1083874778324039,0
24862.7135856,4.9771892097914527,1.1085357284779589,0
24863.0555916,4.9772228129880647,1.1085395580419177,0
24863.7396036,4.9772899823086059,1.1074543020720158,0
24863.9079416,4.9773064997568452,1.1069752703743572,0
24864.2446176,4.977339506964582,1.1058107257921215,0
24864.3473833,4.9773495738810345,1.1054055503147746,0
24864.5529145,4.9773696946912818,1.104544271187887,0
24864.8863928,4.9774023017932185,1.1030511781700449,0
24864.9895572,4.9774123789097384,1.1025729483665723,0
24865.195886,4.9774325182142896,1.1016048848681654,0
24865.5035969,4.9774625157522863,1.1001400768564664,0
24865.9301307,4.977504021660037,1.0980797912470444,0
24866.470726,4.9775564995097685,1.0954307492852999,0
24866.6717336,4.9775759755258653,1.0944366125989056,0
24867.0737488,4.9776148673379748,1.0924363161649533,0
24867.8777793,4.9776924080280818,1.0883966519057329,0
24869.037023,4.977803629604189,1.0825056817085519,0
24869.3624031,4.9778347246485595,1.0808413282985216,0
24870.0131634,4.9778967518946731,1.0775033507835792,0
24871.314684,4.9780201526857635,1.0708008320041948,0
24873.1020508,4.9781881925505846,1.0615615620800449,0
24875.2101113,4.9783842566670122,1.0506410291838828,0
24877.7224675,4.9786149137388334,1.0376161973572193,0
24880.9482971,4.9789062739727532,1.0208934036873889,0
24885.4733247,4.9793058871859079,0.99744871774538235,0
24892.4402192,4.9799004093584358,0.96138949426627429,0
24900,4.9805171139165587,0.92231382787952898,0
24915.1195615,4.9815690371679917,0.84432688855466109,0
24945.3586846,4.9831340791317915,0.68901894841245204,0
24960.270113,4.9837331000792231,0.61276313073306354,0
24960.2701694,4.9837331021333959,0.61276282937312998,0
24960.270255,4.9837331052421119,0.61276235386257827,0
24960.2702624,4.9837331055144842,0.61276231219957344,0
24960.2702774,4.9837331060592307,0.61276222887323428,0
24960.2703074,4.983733107148721,0.61276206221923601,0
24960.2703673,4.9837331093277024,0.61276172890596137,0
24960.2704872,4.98373311368566,0.61276106225831006,0
24960.2707269,4.9837331224015511,0.61275972887867836,0
24960.2712064,4.9837331398332365,0.61275706178272582,0
24960.2721653,4.9837331746962228,0.61275172624908159,0
24960.2740831,4.9837332444206579,0.61274104985474687,0
24960.2779188,4.9837333838633784,0.6127196760736231,0
24960.2855901,4.9837336627241866,0.61267684701291758,0
24960.3009327,4.9837342203469701,0.61259088184196464,0
24960.3316179,4.9837353351950586,0.6124178631235917,0
24960.3929883,4.9837375632875593,0.61206842730291333,0
24960.4081522,4.9837381134911283,0.6119814959697446,0
24960.43848,4.9837392135019405,0.61180714733286823,0
24960.4568049,4.9837398779045223,0.61170152637496511,0
24960.4934548,4.9837412061280011,0.61148981946197589,0
24960.5667546,4.9837438602420443,0.61106518487249462,0
24960.6034045,4.9837451861307729,0.61085247574956825,0
24960.6767042,4.9837478355682494,0.61042691498932644,0
24960.8233038,4.9837531250900788,0.60957686261790178,0
24961.0474231,4.9837611875845917,0.60828131398512642,0
24961.1115485,4.9837634890991174,0.60791108249857839,0
24961.2397994,4.98376808497438,0.60716606629257397,0
24961.423646,4.9837746561902181,0.60606984473983183,0
24961.4951944,4.9837772080430094,0.60562970810629735,0
24961.6376567,4.9837822795315692,0.60472442805039239,0
24961.7877805,4.983787609499382,0.60373061969709374,0
24961.8115915,4.9837884535061843,0.60356945182813337,0
24961.8592135,4.9837901403619949,0.60324450370291727,0
24961.9544576,4.9837935093836796,0.60258487983374298,0
24962.1449457,4.983800228254732,0.60123204086923188,0
24962.525922,4.9838135867703164,0.59842675210337282,0
24962.9548483,4.9838284964423734,0.59516441856158098,0
24963.452073,4.9838456033707388,0.59131573665189741,0
24964.0019412,4.9838642978774121,0.58703296342752553,0
24964.6475172,4.9838859460041176,0.58201531089308911,0
24965.4067112,4.9839109913067023,0.57616116732557876,0
24966.270113,4.9839389374270118,0.56958051861743653,0
24966.2701499,4.9839389386119786,0.5695802305139176,0
24966.2702062,4.9839389404137808,0.56957978022370093,0
24966.2702248,4.9839389410094252,0.56957963136297829,0
24966.2702486,4.9839389417733493,0.56957944044466491,0
24966.2702963,4.9839389433011947,0.56957905860180957,0
24966.2703917,4.9839389463568802,0.56957829489123057,0
24966.2705824,4.9839389524682289,0.56957676737061735,0
24966.2709639,4.9839389646908403,0.56957371193170137,0
24966.2717269,4.9839389891357122,0.56956759946417224,0
24966.273253,4.9839390380240562,0.56955536817884356,0
24966.276305,4.9839391357951399,0.56953088027511012,0
24966.2824091,4.9839393313148515,0.56948180367717283,0
24966.2946173,4.9839397222641422,0.56938325161908365,0
24966.3190336,4.9839405037998024,0.56918458589947707,0
24966.3678664,4.9839420654010178,0.56878127023545055,0
24966.4655318,4.9839451825865275,0.56795267011789985,0
24966.6608626,4.9839513919528535,0.56622149669204169,0
24966.9630881,4.9839609305561163,0.56339837917858393,0
24967.2213375,4.9839690124557441,0.56089704987148925,0
24967.4240827,4.9839753119372787,0.55891879194443628,0
24967.681472,4.9839832523108329,0.55647240722925462,0
24967.7485048,4.9839853099842975,0.5558562340773443,0
24967.8825704,4.9839894131893168,0.55466137714478569,0
24968.0545444,4.983994653830619,0.55320686701827471,0
24968.3048849,4.9840022399263679,0.55125519707739634,0
24968.488,4.9840022399263679,0.55125519707739634,1
24968.4888046,4.9840077832989538,0.5499488505636102,1
24968.5117946,4.9840084745395927,0.54979318784692432,1
24968.5577745,4.9840098559586803,0.54948693158802075,1
24968.6497344,4.984012614664417,0.54889464621983686,1
24968.6612293,4.9840129591206663,0.54882250447632808,1
24968.6842193,4.9840136477857726,0.54867948052580495,1
24968.7301992,4.9840150241408843,0.54839846574095674,1
24968.7531892,4.9840157118366735,0.54826047346443818,1
24968.7991691,4.9840170862878539,0.54798952224208408,1
24968.891129,4.9840198315463606,0.54746819097644339,1
24969.0750487,4.9840253084564825,0.54651027769420424,1
24969.3906666,4.9840346703297937,0.54513369403976419,1
24969.7890927,4.9840464359797743,0.5438766802977868,1
24970.3198916,4.9840620544038119,0.54301617561483762,1
24971.0454608,4.9840833814981922,0.54326319422768632,1
24971.2559571,4.9840895751632219,0.54362760275983646,1
24971.6769496,4.9841019927226258,0.54470022354156988,1
24971.8090018,4.9841058975993429,0.54512464015710083,1
24972.073106,4.9841137254792214,0.54607348374290976,1
24972.4514878,4.9841249873013274,0.54760088734160794,1
24972.5726597,4.9841286061479977,0.54811970575783242,1
24972.8150035,4.9841358629550996,0.54917883987609151,1
24973.1410773,4.9841456679819656,0.55063442982841782,1
24973.5457115,4.9841579019198567,0.5524719068502596,1
24974.0311567,4.9841726780008262,0.55470876040355921,1
24974.2039007,4.9841779622663038,0.55551187272619096,1
24974.5493887,4.9841885725621635,0.55712728930191568,1
24975.2403647,4.9842099615887019,0.56038874562621876,1
24975.4818245,4.9842174891496835,0.56153689067802148,1
24975.9647441,4.9842326276559401,0.56384321946779659,1
24976.9305833,4.9842632402016083,0.56848719075319942,1
24977.2835734,4.9842745403576689,0.57019307187780499,1
24977.9895537,4.9842973215886062,0.57361421704182858,1
24979.4015142,4.9843436102278496,0.58048261142229918,1
24981.0256234,4.9843980547984614,0.58840903491201779,1
24982.7035341,4.9844556556208213,0.59661156178574237,1
24984.9395015,4.9845345529665517,0.60754900326293204,1
24988.234724,4.9846552828121728,0.62366736463542516,1
24992.8170625,4.9848319916928272,0.64606770828330706,1
24999.58659,4.9851118075623297,0.67912194512041069,1
25000,4.9851296203413673,0.68113903132534459,1
25000.8268199,4.9851693601463687,0.68517267958094763,1
25002.4804597,4.9852575681652027,0.69323786932159992,1
25005.7877394,4.9854379824940587,0.70935980440743096,1
25012.4022988,4.9858147901336594,0.74156985949660459,1
25025.6314175,4.9866322076550942,0.80585440657296159,1
25052.089655,4.9885213386394778,0.93387883943901395,1
25066.270169,4.9896729770852684,1.0021946040409393,1
25066.2701917,4.9896729790135694,1.0021947188241869,1
25066.2702262,4.9896729819319203,1.0021949003798944,1
25066.2702292,4.9896729821876136,1.0021949162870758,1
25066.2702353,4.9896729826989992,1.0021949481014911,1
25066.2702474,4.9896729837217695,1.0021950117305372,1
25066.2702715,4.9896729857673101,1.0021951389894883,1
25066.2703199,4.9896729898583914,1.002195393510827,1
25066.2704166,4.9896729980405574,1.0021959025672444,1
25066.2706099,4.9896730144049055,1.0021969207349979,1
25066.2709967,4.9896730471336603,1.0021989572898506,1
25066.2717702,4.9896731125914071,1.0022030312743089,1
25066.2733171,4.9896732435078439,1.0022111827212901,1
25066.2764111,4.9896735053445012,1.0022274993614821,1
25066.2825989,4.9896740290329689,1.0022601863227441,1
25066.2949746,4.9896750764706805,1.0023257649105597,1
25066.319726,4.9896771715903769,1.0024576658798259,1
25066.3692289,4.98968136281478,1.0027239226739362,1
25066.4682346,4.9896897492486474,1.0032630755082432,1
25066.5018875,4.9896926010899714,1.0034477989399919,1
25066.5691933,4.9896983066399789,1.0038182312492501,1
25066.703805,4.9897097252248566,1.0045604011434277,1
25066.8953405,4.989725989625164,1.0056143931212032,1
25067.1243281,4.9897454607451683,1.0068706970923846,1
25067.1886855,4.9897509383203298,1.0072239416313968,1
25067.3174004,4.9897619003200671,1.0079354875971109,1
25067.559888,4.9897825770278841,1.0093078644991593,1
25067.7829564,4.9898016277163846,1.0106123106837988,1
25067.8113022,4.989804050617944,1.0107808708256341,1
25067.8589677,4.9898081259811304,1.0110654835693016,1
25067.911,4.9898081259811304,1.0110654835693016,0
25067.9110745,4.9898125826196891,1.0113781674521942,0
25068.0152879,4.9898215008042586,1.0120077086825194,0
25068.2237149,4.9898393569763391,1.0132792325947422,0
25068.6405688,4.9898751492698521,1.015845230349784,0
25069.1543816,4.9899194136851701,1.0190017230770747,0
25069.733649,4.9899695095154266,1.0224967316223503,0
25069.8938215,4.9899833970293637,1.0234467426141445,0
25070.2141665,4.9900112172802205,1.0253214278200138,0
25070.270169,4.9900160869503658,1.0256456104459482,0
25070.2981702,4.9900185224749425,1.0258141367640494,0
25070.305907,4.9900191955046944,1.0258626551082071,0
25070.3091828,4.9900194804758025,1.0258832580852009,0
25070.3157344,4.9900200504382921,1.0259245706511528,0
25070.3288375,4.9900211904447094,1.0260076170246508,0
25070.3550437,4.9900234707860092,1.0261753537058298,0
25070.4074561,4.9900280328031714,1.026517085906369,0
25070.5122809,4.9900371623273694,1.0272232193868138,0
25070.7219305,4.9900554443498768,1.0287096097299275,0
25071.0402523,4.9900832645524575,1.0310992263907948,0
25071.3911003,4.9901140170020435,1.0338172382775954,0
25071.7528996,4.9901458276359243,1.0365346410617811,0
25071.8941466,4.9901582727676832,1.0375292479516847,0
25071.936704,4.9901620251850742,1.0378179885441978,0
25072.0218188,4.9901695336357719,1.0383792566269936,0
25072.1920484,4.990184564291007,1.0394346094312836,0
25072.4901122,4.9902109220548043,1.0410515355608412,0
25072.7407558,4.990233120739668,1.04217199480961,0
25073.1471153,4.9902691606772285,1.043514249027963,0
25073.5639429,4.9903061730926712,1.0442889514298921,0
25073.7129555,4.9903194114863494,1.0444204391130336,0
25074.0109808,4.9903458908179514,1.0444609330329084,0
25074.6070313,4.9903988279134968,1.0436992353130932,0
25074.7811363,4.9904142803552451,1.0432736861833078,0
25075.1293461,4.9904451588468355,1.0421848209343514,0
25075.2417079,4.9904551143977987,1.0417707990008844,0
25075.4664315,4.9904750107282867,1.0408711222106051,0
25075.8018977,4.9905046721187301,1.0394029705043093,0
25075.9209974,4.9905151907314131,1.0388568831474401,0
25076.159197,4.9905362082084315,1.0377458213427964,0
25076.4574557,4.9905624872858221,1.0363301054404295,0
25076.8458284,4.9905966422996819,1.0344593773308501,0
25077.3260291,4.9906387717503682,1.0321143101345782,0
25077.5061346,4.9906545438239203,1.0312269727334034,0
25077.8663457,4.9906860398109751,1.0294417967242206,0
25078.5867678,4.9907488375126361,1.0258366241622865,0
25079.7098457,4.9908462117316033,1.0201480693140321,0
25080.0216444,4.9908731320651158,1.0185571246813194,0
25080.6452418,4.9909268235246449,1.0153652095330332,0
25081.8924367,4.9910336071721551,1.0089522288359558,0
25083.5819079,4.991176978643769,1.0002267056607161,0
25085.5644061,4.9913433334058466,0.98996072946810798,0
25087.9035633,4.9915369958054763,0.97783483153422768,0
25090.8680445,4.9917783522126378,0.96246518693932237,0
